tab	samples												
analysts	azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	citations	dip	geologic_classes	geologic_types	height	lithologies	method_codes	sample	site
	153	0	0	90	This study	-55			0		SO-CMD-NORTH	SD19-1	SD19
	167	0	0	90	This study	-80			0		SO-CMD-NORTH	SD19-2	SD19
	226	0	0	90	This study	-21			0		SO-CMD-NORTH	SD19-3	SD19
	161	0	0	90	This study	-83			0		SO-CMD-NORTH	SD19-4	SD19
	61	0	0	90	This study	-60			0		SO-CMD-NORTH	SD19-5	SD19
	239	0	0	90	This study	-11			0		SO-CMD-NORTH	SD19-6	SD19
	44	0	0	90	This study	-75			0		SO-CMD-NORTH	S19B-1	S19B
	44	0	0	90	This study	-69			0		SO-CMD-NORTH	S19B-2	S19B
	169	0	0	90	This study	-33			0		SO-CMD-NORTH	S19B-3	S19B
	54	0	0	90	This study	-70			0		SO-CMD-NORTH	S19B-4	S19B
	236	0	0	90	This study	-12			0		SO-CMD-NORTH	S19B-5	S19B
	-70	0	0	90	This study	-21			0		SO-CMD-NORTH	S19B-6	S19B
	-86	0	0	90	This study	-27			0		SO-CMD-NORTH	S19B-7	S19B
	-73	0	0	90	This study	-23			0		SO-CMD-NORTH	S19B-9	S19B
	-27	0	0	90	This study	-48			0		SO-CMD-NORTH	S19B-10	S19B
	-75	0	0	90	This study	-41			0		SO-CMD-NORTH	S19B-11	S19B
	-48	0	0	90	This study	-20			0		SO-CMD-NORTH	S19B-12	S19B
	38	0	0	90	This study	-49			0		SO-CMD-NORTH	SD20-1	SD20
	65	0	0	90	This study	-59			0		SO-CMD-NORTH	SD20-2	SD20
	55	0	0	90	This study	-60			0		SO-CMD-NORTH	SD20-3	SD20
	202	0	0	90	This study	-63			0		SO-CMD-NORTH	SD20-4	SD20
	198	0	0	90	This study	-88			0		SO-CMD-NORTH	SD21-1	SD21
	184	0	0	90	This study	-43			0		SO-CMD-NORTH	SD21-2	SD21
	100	0	0	90	This study	-86			0		SO-CMD-NORTH	SD21-4	SD21
	-23	0	0	90	This study	-74			0		SO-CMD-NORTH	SD22-1	SD22
	65	0	0	90	This study	-46			0		SO-CMD-NORTH	SD22-2	SD22
	18	0	0	90	This study	-65			0		SO-CMD-NORTH	SD22-3	SD22
	56	0	0	90	This study	-47			0		SO-CMD-NORTH	SD24-1	SD24
	-86	0	0	90	This study	-65			0		SO-CMD-NORTH	SD24-2	SD24
	240	0	0	90	This study	-32			0		SO-CMD-NORTH	SD24-3	SD24
	148	0	0	90	This study	-57			0		SO-CMD-NORTH	SD25-1	SD25
	-70	0	0	90	This study	-49			0		SO-CMD-NORTH	SD25-2	SD25
	-78	0	0	90	This study	-58			0		SO-CMD-NORTH	SD25-3	SD25
	51	0	0	90	This study	-77			0		SO-CMD-NORTH	SD26-1	SD26
	-59	0	0	90	This study	-53			0		SO-CMD-NORTH	SD26-2	SD26
	200	0	0	90	This study	-64			0		SO-CMD-NORTH	SD26-3	SD26
	75	0	0	90	This study	-23			0		SO-CMD-NORTH	SD26-4	SD26
	107	0	0	90	This study	-36			0		SO-CMD-NORTH	SD27-1	SD27
	98	0	0	90	This study	-16			0		SO-CMD-NORTH	SD27-2	SD27
	222	0	0	90	This study	-93			0		SO-CMD-NORTH	SD27-3	SD27
	195	0	0	90	This study	-29			0		SO-CMD-NORTH	SD28-1	SD28
	169	0	0	90	This study	-56			0		SO-CMD-NORTH	SD28-2	SD28
	162	0	0	90	This study	-16			0		SO-CMD-NORTH	SD28-3	SD28
	133	0	0	90	This study	-32			0		SO-CMD-NORTH	SD29-1	SD29
	230	0	0	90	This study	-50			0		SO-CMD-NORTH	SD29-2	SD29
	-28	0	0	90	This study	-31			0		SO-CMD-NORTH	SD29-3	SD29
	-85	0	0	90	This study	-56			0		SO-CMD-NORTH	SD30-1	SD30
	-80	0	0	90	This study	-60			0		SO-CMD-NORTH	SD30-2	SD30
	-62	0	0	90	This study	-27			0		SO-CMD-NORTH	SD30-3	SD30
	-40	0	0	90	This study	-54			0		SO-CMD-NORTH	SD31-1	SD31
	6	0	0	90	This study	-59			0		SO-CMD-NORTH	SD31-2	SD31
	151	0	0	90	This study	-87			0		SO-CMD-NORTH	SD31-3	SD31
	267	0	0	90	This study	-29			0		SO-CMD-NORTH	SD32-1	SD32
	38	0	0	90	This study	-88			0		SO-CMD-NORTH	SD32-2	SD32
	-63	0	0	90	This study	-49			0		SO-CMD-NORTH	SD32-3	SD32
	204	0	0	90	This study	-16			0		SO-CMD-NORTH	SD33-1	SD33
	126	0	0	90	This study	-23			0		SO-CMD-NORTH	SD33-2	SD33
	67	0	0	90	This study	-11			0		SO-CMD-NORTH	SD33-3	SD33
	204	0	0	90	This study	-29			0		SO-CMD-NORTH	SD34-1	SD34
	191	0	0	90	This study	-43			0		SO-CMD-NORTH	SD34-2	SD34
	-47	0	0	90	This study	-92			0		SO-CMD-NORTH	SD34-3	SD34
	251	0	0	90	This study	-37			0		SO-CMD-NORTH	SD35-1	SD35
	147	0	0	90	This study	-73			0		SO-CMD-NORTH	SD35-2	SD35
	208	0	0	90	This study	-26			0		SO-CMD-NORTH	SD35-3	SD35
	127	0	6.1	329.2	This study	-90			0		SO-CMD-NORTH	SD36-1	SD36
	183	0	6.1	329.2	This study	-14			0		SO-CMD-NORTH	SD36-2	SD36
	219	0	6.1	329.2	This study	-92			0		SO-CMD-NORTH	SD36-3	SD36
	-83	0	6.1	329.2	This study	-34			0		SO-CMD-NORTH	SD37-1	SD37
	-32	0	6.1	329.2	This study	-71			0		SO-CMD-NORTH	SD37-2	SD37
	-49	0	6.1	329.2	This study	-21			0		SO-CMD-NORTH	SD37-3	SD37
	-46	0	6.1	329.2	This study	-39			0		SO-CMD-NORTH	SD38-1	SD38
	-62	0	6.1	329.2	This study	-63			0		SO-CMD-NORTH	SD38-2	SD38
	210	0	6.1	329.2	This study	-13			0		SO-CMD-NORTH	SD38-3	SD38
	-38	0	6.1	329.2	This study	-80			0		SO-CMD-NORTH	SD39-1	SD39
	105	0	6.1	329.2	This study	-47			0		SO-CMD-NORTH	SD39-2	SD39
	224	0	6.1	329.2	This study	-58			0		SO-CMD-NORTH	SD39-3	SD39
	-68	0	6.1	329.2	This study	-82			0		SO-CMD-NORTH	SD39-4	SD39
	-18	0	6.1	329.2	This study	-19			0		SO-CMD-NORTH	SD40-1	SD40
	145	0	6.1	329.2	This study	-37			0		SO-CMD-NORTH	SD40-2	SD40
	165	0	6.1	329.2	This study	-94			0		SO-CMD-NORTH	SD40-3	SD40
	-36	0	6.1	329.2	This study	-18			0		SO-CMD-NORTH	SD40-4	SD40
	180	0	6.1	329.2	This study	-92			0		SO-CMD-NORTH	SD40-5	SD40
	151	0	6.1	329.2	This study	-81			0		SO-CMD-NORTH	SD40-6	SD40
	-35	0	6.1	329.2	This study	-56			0		SO-CMD-NORTH	SD42-1	SD42
	-30	0	6.1	329.2	This study	-43			0		SO-CMD-NORTH	SD42-2	SD42
	205	0	6.1	329.2	This study	-25			0		SO-CMD-NORTH	SD42-3	SD42
	-44	0	6.1	329.2	This study	-40			0		SO-CMD-NORTH	SD42-4	SD42
	212	0	6.1	329.2	This study	-31			0		SO-CMD-NORTH	SD42-5	SD42
	-13	0	6.1	329.2	This study	-23			0		SO-CMD-NORTH	SD43-1	SD43
	-58	0	6.1	329.2	This study	-13			0		SO-CMD-NORTH	SD43-2	SD43
	153	0	6.1	329.2	This study	-29			0		SO-CMD-NORTH	SD43-3	SD43
	13	0	6.1	329.2	This study	-78			0		SO-CMD-NORTH	SD44-1	SD44
	101	0	6.1	329.2	This study	-91			0		SO-CMD-NORTH	SD44-2	SD44
	-74	0	6.1	329.2	This study	-76			0		SO-CMD-NORTH	SD44-3	SD44
	115	0	6.1	329.2	This study	-87			0		SO-CMD-NORTH	SD45-1	SD45
	-63	0	6.1	329.2	This study	-79			0		SO-CMD-NORTH	SD45-2	SD45
	-9	0	6.1	329.2	This study	-7			0		SO-CMD-NORTH	SD45-3	SD45
	-27	0	6.1	329.2	This study	-38			0		SO-CMD-NORTH	SD46-1	SD46
	-33	0	6.1	329.2	This study	-23			0		SO-CMD-NORTH	SD46-2	SD46
	249	0	6.1	329.2	This study	-90			0		SO-CMD-NORTH	SD47-1	SD47
	164	0	6.1	329.2	This study	-15			0		SO-CMD-NORTH	SD47-2	SD47
	-72	0	6.1	329.2	This study	-22			0		SO-CMD-NORTH	SD47-3	SD47
	-15	0	6.1	329.2	This study	-12			0		SO-CMD-NORTH	SD47-4	SD47
	234	0	6.1	329.2	This study	-12			0		SO-CMD-NORTH	SD48-1	SD48
	242	0	6.1	329.2	This study	-12			0		SO-CMD-NORTH	SD48-2	SD48
	258	0	6.1	329.2	This study	-12			0		SO-CMD-NORTH	SD48-3	SD48
	-9	0	6.1	329.2	This study	-75			0		SO-CMD-NORTH	SD49-1	SD49
	258	0	6.1	329.2	This study	-35			0		SO-CMD-NORTH	SD49-2	SD49
	-71	0	6.1	329.2	This study	-83			0		SO-CMD-NORTH	SD49-3	SD49
	110	0	6.1	329.2	This study	-71			0		SO-CMD-NORTH	SD49-4	SD49
	110	0	6.1	329.2	This study	-67			0		SO-CMD-NORTH	SD50-1	SD50
	124	0	6.1	329.2	This study	-48			0		SO-CMD-NORTH	SD50-2	SD50
	1	0	6.1	329.2	This study	-34			0		SO-CMD-NORTH	SD50-3	SD50
	176	0	6.1	329.2	This study	-75			0		SO-CMD-NORTH	SD50-4	SD50
	-23	0	6.1	329.2	This study	-58			0		SO-CMD-NORTH	SD50-5	SD50
	61	0	6.1	329.2	This study	-72			0		SO-CMD-NORTH	SD50-6	SD50
	60	0	6.1	329.2	This study	-72			0		SO-CMD-NORTH	SD50-7	SD50
	-61	0	6.1	329.2	This study	-88			0		SO-CMD-NORTH	SD51-2	SD51
	125	0	6.1	329.2	This study	-80			0		SO-CMD-NORTH	SD51-3	SD51
	-30	0	6.1	329.2	This study	-15			0		SO-CMD-NORTH	SD51-4	SD51
	191	0	6.1	329.2	This study	-16			0		SO-CMD-NORTH	SD52-1	SD52
	-71	0	6.1	329.2	This study	-25			0		SO-CMD-NORTH	SD52-2	SD52
	148	0	6.1	329.2	This study	-84			0		SO-CMD-NORTH	SD52-3	SD52
	-76	0	6.1	329.2	This study	-18			0		SO-CMD-NORTH	SD52-4	SD52
	-42	0	6.1	329.2	This study	-81			0		SO-CMD-NORTH	SD52-5	SD52
	238	0	6.1	329.2	This study	-87			0		SO-CMD-NORTH	SD52-6	SD52
	-41	0	6.1	329.2	This study	-73			0		SO-CMD-NORTH	SD52-7	SD52
	196	0	6.1	329.2	This study	-3			0		SO-CMD-NORTH	SD52-8	SD52
	35	0	6.1	329.2	This study	-20			0		SO-CMD-NORTH	SD52-9	SD52
	137	0	6.1	329.2	This study	-91			0		SO-CMD-NORTH	SD53-1	SD53
	-51	0	6.1	329.2	This study	-40			0		SO-CMD-NORTH	SD53-2	SD53
	-63	0	6.1	329.2	This study	-47			0		SO-CMD-NORTH	SD53-3	SD53
	65	0	6.1	329.2	This study	-20			0		SO-CMD-NORTH	SD54-1	SD54
	-59	0	6.1	329.2	This study	-36			0		SO-CMD-NORTH	SD54-2	SD54
	-39	0	6.1	329.2	This study	-33			0		SO-CMD-NORTH	SD54-3	SD54
	82	0	6.1	329.2	This study	-18			0		SO-CMD-NORTH	SD55-1	SD55
	-40	0	6.1	329.2	This study	-46			0		SO-CMD-NORTH	SD56-1	SD56
	172	0	6.1	329.2	This study	-11			0		SO-CMD-NORTH	SD56-2	SD56
	127	0	6.1	329.2	This study	-30			0		SO-CMD-NORTH	SD56-3	SD56
	135	0	6.1	329.2	This study	-7			0		SO-CMD-NORTH	SD57-1	SD57
	-82	0	6.1	329.2	This study	-15			0		SO-CMD-NORTH	SD57-2	SD57
	192	0	6.1	329.2	This study	-25			0		SO-CMD-NORTH	SD57-3	SD57
	163	0	6.1	329.2	This study	-21			0		SO-CMD-NORTH	SD58-1	SD58
	58	0	6.1	329.2	This study	-111			0		SO-CMD-NORTH	SD58-2	SD58
	-68	0	6.1	329.2	This study	-21			0		SO-CMD-NORTH	SD58-3	SD58
	-81	0	6.1	329.2	This study	-16			0		SO-CMD-NORTH	SD59-1	SD59
	197	0	6.1	329.2	This study	-86			0		SO-CMD-NORTH	SD59-2	SD59
	66	0	6.1	329.2	This study	-89			0		SO-CMD-NORTH	SD60-1	SD60
	134	0	6.1	329.2	This study	-69			0		SO-CMD-NORTH	SD60-2	SD60
	202	0	6.1	329.2	This study	-106			0		SO-CMD-NORTH	SD60-3	SD60
	65	0	6.1	329.2	This study	-50			0		SO-CMD-NORTH	SD61-1	SD61
	-67	0	6.1	329.2	This study	-63			0		SO-CMD-NORTH	SD62-1	SD62
	238	0	6.1	329.2	This study	-69			0		SO-CMD-NORTH	SD63-1	SD63
	79	0	6.1	329.2	This study	-23			0		SO-CMD-NORTH	SD63-2	SD63
	63	0	6.1	329.2	This study	-50			0		SO-CMD-NORTH	SD63-3	SD63
	142	0	6.1	329.2	This study	-20			0		SO-CMD-NORTH	SD64-1	SD64
	145	0	6.1	329.2	This study	-46			0		SO-CMD-NORTH	SD65-1	SD65
	133	0	6.1	329.2	This study	-56			0		SO-CMD-NORTH	SD65-2	SD65
	154	0	6.1	329.2	This study	-16			0		SO-CMD-NORTH	SD65-3	SD65
	163	0	6.1	329.2	This study	-25			0		SO-CMD-NORTH	SD66-1	SD66
	65	0	6.1	329.2	This study	-26			0		SO-CMD-NORTH	SD67-1	SD67
	101	0	6.1	329.2	This study	-20			0		SO-CMD-NORTH	SD67-2	SD67
	176	0	6.1	329.2	This study	-8			0		SO-CMD-NORTH	SD67-3	SD67
	91	0	6.1	329.2	This study	-31			0		SO-CMD-NORTH	SD68-1	SD68
	218	0	6.1	329.2	This study	-17			0		SO-CMD-NORTH	SD68-2	SD68
	178	0	6.1	329.2	This study	-17			0		SO-CMD-NORTH	SD68-3	SD68
	88	0	6.1	329.2	This study	-23			0		SO-CMD-NORTH	SD68-4	SD68
	131.9	0	6.1	329.2	This study	-34			0		SO-CMD-NORTH	SD68-6	SD68
	262	0	6.1	329.2	This study	-56			0		SO-CMD-NORTH	SD69-1	SD69
	220	0	6.1	329.2	This study	-41			0		SO-CMD-NORTH	SD69-2	SD69
	102	0	6.1	329.2	This study	-62			0		SO-CMD-NORTH	SD70-1	SD70
	198	0	6.1	329.2	This study	-20			0		SO-CMD-NORTH	SD71-1	SD71
	-44	0	6.1	329.2	This study	-31			0		SO-CMD-NORTH	SD71-2	SD71
	61	0	6.1	329.2	This study	-79			0		SO-CMD-NORTH	SD71-3	SD71
	251	0	6.1	329.2	This study	-43			0		SO-CMD-NORTH	SD72-1	SD72
	178	0	6.1	329.2	This study	-62			0		SO-CMD-NORTH	SD73-1	SD73
	-33	0	6.1	329.2	This study	-66			0		SO-CMD-NORTH	SD74-1	SD74
	-8	0	6.1	329.2	This study	-74			0		SO-CMD-NORTH	SD74-2	SD74
	105	0	6.1	329.2	This study	-61			0		SO-CMD-NORTH	SD74-3	SD74
	119	0	6.1	329.2	This study	-41			0		SO-CMD-NORTH	SD74-4	SD74
	116	0	6.1	329.2	This study	-12			0		SO-CMD-NORTH	SD76-1	SD76
	180	0	6.1	329.2	This study	-19			0		SO-CMD-NORTH	SD76-2	SD76
	196	0	6.1	329.2	This study	-5			0		SO-CMD-NORTH	SD76-3	SD76
	151	0	6.1	329.2	This study	-48			0		SO-CMD-NORTH	SD76-4	SD76
	196	0	6.1	329.2	This study	-48			0		SO-CMD-NORTH	SD76-5	SD76
	264	0	6.1	329.2	This study	-40			0		SO-CMD-NORTH	SD77-1	SD77
	-81	0	6.1	329.2	This study	-58			0		SO-CMD-NORTH	SD77-2	SD77
	246	0	6.1	329.2	This study	-16			0		SO-CMD-NORTH	SD77-3	SD77
	-85	0	0	90	This study	-67			0		SO-CMD-NORTH	S85B-1	S85B
	-28	0	0	90	This study	-33			0		SO-CMD-NORTH	S85B-10	S85B
	-69	0	0	90	This study	-89			0		SO-CMD-NORTH	S85B-2	S85B
	28	0	0	90	This study	-94			0		SO-CMD-NORTH	S85B-3	S85B
	-77.5	0	0	90	This study	-90			0		SO-CMD-NORTH	S85B-4	S85B
	245.5	0	0	90	This study	-42			0		SO-CMD-NORTH	S85B-5	S85B
	153	0	0	90	This study	-65			0		SO-CMD-NORTH	S85B-6	S85B
	121	0	0	90	This study	-19			0		SO-CMD-NORTH	S85B-7	S85B
	141	0	0	90	This study	-20			0		SO-CMD-NORTH	S85B-8	S85B
	188	0	0	90	This study	-46			0		SO-CMD-NORTH	S85B-9	S85B
	-33	0	6.1	329.2	This study	-59			0		SO-CMD-NORTH	SD78-1	SD78
	191	0	6.1	329.2	This study	-52			0		SO-CMD-NORTH	SD79-1	SD79
	254	0	6.1	329.2	This study	-70			0		SO-CMD-NORTH	SD80-1	SD80
	111	0	6.1	329.2	This study	-27			0		SO-CMD-NORTH	SD80-2	SD80
	-29	0	6.1	329.2	This study	-51			0		SO-CMD-NORTH	SD80-3	SD80
	153	0	6.1	329.2	This study	-90			0		SO-CMD-NORTH	SD80-4	SD80
	-24	0	0	90	This study	-20			0		SO-CMD-NORTH	SD81-1	SD81
	42	0	0	90	This study	-37			0		SO-CMD-NORTH	SD81-2	SD81
	-69	0	0	90	This study	-78			0		SO-CMD-NORTH	SD81-3	SD81
	170	0	0	90	This study	-63			0		SO-CMD-NORTH	SD81-4	SD81
	163	0	0	90	This study	-39			0		SO-CMD-NORTH	SD81-5	SD81
	210	0	0	90	This study	-20			0		SO-CMD-NORTH	SD81-6	SD81
	115	0	0	90	This study	-63			0		SO-CMD-NORTH	SD82-1	SD82
	211	0	0	90	This study	-10			0		SO-CMD-NORTH	SD82-2	SD82
	130	0	0	90	This study	-33			0		SO-CMD-NORTH	SD82-3	SD82
	137	0	0	90	This study	-44			0		SO-CMD-NORTH	SD82-4	SD82
	130	0	0	90	This study	-71			0		SO-CMD-NORTH	SD82-5	SD82
	115	0	0	90	This study	-46			0		SO-CMD-NORTH	SD83-1	SD83
	71	0	0	90	This study	-32			0		SO-CMD-NORTH	SD83-2	SD83
	69	0	0	90	This study	-35			0		SO-CMD-NORTH	SD83-3	SD83
	81	0	0	90	This study	-29			0		SO-CMD-NORTH	SD83-4	SD83
	116	0	0	90	This study	-27			0		SO-CMD-NORTH	SD83-5	SD83
	95	0	0	90	This study	-27			0		SO-CMD-NORTH	SD83-6	SD83
	142	0	0	90	This study	-13			0		SO-CMD-NORTH	SD84-1	SD84
	127	0	0	90	This study	-13			0		SO-CMD-NORTH	SD84-2	SD84
	-73	0	0	90	This study	-31			0		SO-CMD-NORTH	SD84-3	SD84
	-6	0	0	90	This study	-19			0		SO-CMD-NORTH	SD85-1	SD85
	182	0	0	90	This study	-40			0		SO-CMD-NORTH	SD85-2	SD85
	60	0	0	90	This study	-92			0		SO-CMD-NORTH	SD85-3	SD85
	-49	0	6.1	329.2	This study	-56			0		SO-CMD-NORTH	SD86-1	SD86
	261	0	6.1	329.2	This study	-115			0		SO-CMD-NORTH	SD86-2	SD86
	244	0	6.1	329.2	This study	-31			0		SO-CMD-NORTH	SD86-3	SD86
	120	0	6.1	329.2	This study	-31			0		SO-CMD-NORTH	SD87-1	SD87
	68	0	6.1	329.2	This study	-66			0		SO-CMD-NORTH	SD87-2	SD87
	-49	0	6.1	329.2	This study	-5			0		SO-CMD-NORTH	SD87-3	SD87
	93	0	6.1	329.2	This study	-22			0		SO-CMD-NORTH	SD88-1	SD88
	197	0	6.1	329.2	This study	-78			0		SO-CMD-NORTH	SD89-1	SD89
	200	0	6.1	329.2	This study	-73			0		SO-CMD-NORTH	SD89-2	SD89
	96	0	6.1	329.2	This study	-33			0		SO-CMD-NORTH	SD89-3	SD89
	167	0	6.1	329.2	This study	-21			0		SO-CMD-NORTH	SD90-2	SD90
	187	0	6.1	329.2	This study	-55			0		SO-CMD-NORTH	SD90-3	SD90
	254	0	6.1	329.2	This study	-86			0		SO-CMD-NORTH	SD91-1	SD91
	166	0	6.1	329.2	This study	-38			0		SO-CMD-NORTH	SD91-2	SD91
	227	0	6.1	329.2	This study	-86			0		SO-CMD-NORTH	SD91-3	SD91
	-43	0	6.1	329.2	This study	-32			0		SO-CMD-NORTH	SD92-1	SD92
	111	0	6.1	329.2	This study	-80			0		SO-CMD-NORTH	SD92-2	SD92
	148	0	6.1	329.2	This study	-15			0		SO-CMD-NORTH	SD92-3	SD92
	-40	0	6.1	329.2	This study	-31			0		SO-CMD-NORTH	SD93-1	SD93
	2	0	6.1	329.2	This study	-20			0		SO-CMD-NORTH	SD93-2	SD93
	240	0	6.1	329.2	This study	-66			0		SO-CMD-NORTH	SD93-3	SD93
	118	0	6.1	329.2	This study	-116			0		SO-CMD-NORTH	SD94-1	SD94
	85.1	0	6.1	329.2	This study	-74			0		SO-CMD-NORTH	SD94-2	SD94
	-67	0	6.1	329.2	This study	-25			0		SO-CMD-NORTH	SD94-3	SD94
	-31.9	0	6.1	329.2	This study	-54			0		SO-CMD-NORTH	SD95-1	SD95
	254	0	6.1	329.2	This study	-81			0		SO-CMD-NORTH	SD95-2	SD95
	158	0	6.1	329.2	This study	-78			0		SO-CMD-NORTH	SD95-3	SD95
	116	0	6.1	329.2	This study	-59			0		SO-CMD-NORTH	SD95-4	SD95
	146	0	6.1	329.2	This study	-79			0		SO-CMD-NORTH	SD95-5	SD95
	68	0	6.1	329.2	This study	-25			0		SO-CMD-NORTH	SD96-1	SD96
	76	0	6.1	329.2	This study	-40			0		SO-CMD-NORTH	SD97-1	SD97
	-40	0	6.1	329.2	This study	-23			0		SO-CMD-NORTH	SD98-1	SD98
	-36	0	6.1	329.2	This study	-19			0		SO-CMD-NORTH	SD98-2	SD98
	184	0	6.1	329.2	This study	-21			0		SO-CMD-NORTH	SD98-3	SD98
	263	0	6.1	329.2	This study	-3			0		SO-CMD-NORTH	SD99-1	SD99
	120	0	6.1	329.2	This study	-101			0		SO-CMD-NORTH	SD99-2	SD99
	190	0	6.1	329.2	This study	-24			0		SO-CMD-NORTH	SD99-3	SD99
	150	0	6.1	329.2	This study	-61			0		SO-CMD-NORTH	S100-1	S100
	86	0	6.1	329.2	This study	-67			0		SO-CMD-NORTH	S100-2	S100
	151	0	6.1	329.2	This study	-57			0		SO-CMD-NORTH	S100-3	S100
	259	0	6.1	329.2	This study	-35			0		SO-CMD-NORTH	S101-1	S101
